
4500.000000	39570.000000	  0.003811
4550.000000	40044.000000	  0.003811
4600.000000	41088.000000	  0.003646
4650.000000	42554.000000	  0.003977
4700.000000	43753.000000	  0.003977
4750.000000	44862.000000	  0.003811
4800.000000	45790.000000	  0.003811
4850.000000	46123.000000	  0.003646
4900.000000	46446.000000	  0.003811
4950.000000	45745.000000	  0.003811
5000.000000	45235.000000	  0.003977
5050.000000	43539.000000	  0.003977
5100.000000	41813.000000	  0.003646
5150.000000	39828.000000	  0.003811
5200.000000	37384.000000	  0.003646
5250.000000	35199.000000	  0.003811
5300.000000	32759.000000	  0.004143
5350.000000	30566.000000	  0.003811
5400.000000	28441.000000	  0.003646
5450.000000	25806.000000	  0.003811
5500.000000	  0.000000	  0.000000
5550.000000	  0.000000	  0.000000
5600.000000	  0.000000	  0.000000
5650.000000	  0.000000	  0.000000
5700.000000	  0.000000	  0.000000
5750.000000	  0.000000	  0.000000
5800.000000	  0.000000	  0.000000
5850.000000	  0.000000	  0.000000
5900.000000	  0.000000	  0.000000
5950.000000	  0.000000	  0.000000
6000.000000	  0.000000	  0.000000
6050.000000	  0.000000	  0.000000
6100.000000	  0.000000	  0.000000
6150.000000	  0.000000	  0.000000
6200.000000	  0.000000	  0.000000
6250.000000	  0.000000	  0.000000
6300.000000	  0.000000	  0.000000
6350.000000	  0.000000	  0.000000
6400.000000	  0.000000	  0.000000
6450.000000	  0.000000	  0.000000
6500.000000	  0.000000	  0.000000
6550.000000	  0.000000	  0.000000
6600.000000	  0.000000	  0.000000
6650.000000	  0.000000	  0.000000
6700.000000	  0.000000	  0.000000
6750.000000	  0.000000	  0.000000
6800.000000	  0.000000	  0.000000
6850.000000	  0.000000	  0.000000
6900.000000	  0.000000	  0.000000
6950.000000	  0.000000	  0.000000
7000.000000	  0.000000	  0.000000
7050.000000	  0.000000	  0.000000
7100.000000	  0.000000	  0.000000
7150.000000	  0.000000	  0.000000
7200.000000	  0.000000	  0.000000
7250.000000	  0.000000	  0.000000
7300.000000	  0.000000	  0.000000
7350.000000	  0.000000	  0.000000
7400.000000	  0.000000	  0.000000
7450.000000	  0.000000	  0.000000
7500.000000	  0.000000	  0.000000
7550.000000	  0.000000	  0.000000
7600.000000	  0.000000	  0.000000
7650.000000	  0.000000	  0.000000
7700.000000	  0.000000	  0.000000
7750.000000	  0.000000	  0.000000
7800.000000	  0.000000	  0.000000
7850.000000	  0.000000	  0.000000
7900.000000	  0.000000	  0.000000
7950.000000	  0.000000	  0.000000
8000.000000	  0.000000	  0.000000
8050.000000	  0.000000	  0.000000
8100.000000	  0.000000	  0.000000
8150.000000	  0.000000	  0.000000
8200.000000	  0.000000	  0.000000
8250.000000	  0.000000	  0.000000
8300.000000	  0.000000	  0.000000
8350.000000	  0.000000	  0.000000
8400.000000	  0.000000	  0.000000
8450.000000	  0.000000	  0.000000
8500.000000	  0.000000	  0.000000
8550.000000	  0.000000	  0.000000
8600.000000	  0.000000	  0.000000
8650.000000	  0.000000	  0.000000
8700.000000	  0.000000	  0.000000
8750.000000	  0.000000	  0.000000
8800.000000	  0.000000	  0.000000
8850.000000	  0.000000	  0.000000
8900.000000	  0.000000	  0.000000
8950.000000	  0.000000	  0.000000
9000.000000	  0.000000	  0.000000
9050.000000	  0.000000	  0.000000
9100.000000	  0.000000	  0.000000
9150.000000	  0.000000	  0.000000
9200.000000	  0.000000	  0.000000
9250.000000	  0.000000	  0.000000
9300.000000	  0.000000	  0.000000
9350.000000	  0.000000	  0.000000
9400.000000	  0.000000	  0.000000
9450.000000	  0.000000	  0.000000
9500.000000	  0.000000	  0.000000
9550.000000	  0.000000	  0.000000
9600.000000	  0.000000	  0.000000
9650.000000	  0.000000	  0.000000
9700.000000	  0.000000	  0.000000
9750.000000	  0.000000	  0.000000
9800.000000	  0.000000	  0.000000
9850.000000	  0.000000	  0.000000
9900.000000	  0.000000	  0.000000
9950.000000	  0.000000	  0.000000
10000.000000	  0.000000	  0.000000
10050.000000	  0.000000	  0.000000
10100.000000	  0.000000	  0.000000
10150.000000	  0.000000	  0.000000
10200.000000	  0.000000	  0.000000
10250.000000	  0.000000	  0.000000
10300.000000	  0.000000	  0.000000
10350.000000	  0.000000	  0.000000
10400.000000	  0.000000	  0.000000
10450.000000	  0.000000	  0.000000
10500.000000	  0.000000	  0.000000
10550.000000	  0.000000	  0.000000
10600.000000	  0.000000	  0.000000
10650.000000	  0.000000	  0.000000
10700.000000	  0.000000	  0.000000
10750.000000	  0.000000	  0.000000
10800.000000	  0.000000	  0.000000
10850.000000	  0.000000	  0.000000
10900.000000	  0.000000	  0.000000
10950.000000	  0.000000	  0.000000
11000.000000	  0.000000	  0.000000
11050.000000	  0.000000	  0.000000
11100.000000	  0.000000	  0.000000
11150.000000	  0.000000	  0.000000
11200.000000	  0.000000	  0.000000
11250.000000	  0.000000	  0.000000
11300.000000	  0.000000	  0.000000
11350.000000	  0.000000	  0.000000
11400.000000	  0.000000	  0.000000
11450.000000	  0.000000	  0.000000
11500.000000	  0.000000	  0.000000
11550.000000	  0.000000	  0.000000
11600.000000	  0.000000	  0.000000
11650.000000	  0.000000	  0.000000
11700.000000	  0.000000	  0.000000
11750.000000	  0.000000	  0.000000
11800.000000	  0.000000	  0.000000
11850.000000	  0.000000	  0.000000
11900.000000	  0.000000	  0.000000
11950.000000	  0.000000	  0.000000
12000.000000	  0.000000	  0.000000
12050.000000	  0.000000	  0.000000
12100.000000	  0.000000	  0.000000
12150.000000	  0.000000	  0.000000
12200.000000	  0.000000	  0.000000
12250.000000	  0.000000	  0.000000
12300.000000	  0.000000	  0.000000
12350.000000	  0.000000	  0.000000
12400.000000	  0.000000	  0.000000
12450.000000	  0.000000	  0.000000
12500.000000	  0.000000	  0.000000
12550.000000	  0.000000	  0.000000
12600.000000	  0.000000	  0.000000
12650.000000	  0.000000	  0.000000
12700.000000	  0.000000	  0.000000
12750.000000	  0.000000	  0.000000
12800.000000	  0.000000	  0.000000
12850.000000	  0.000000	  0.000000
12900.000000	  0.000000	  0.000000
12950.000000	  0.000000	  0.000000
13000.000000	  0.000000	  0.000000
13050.000000	  0.000000	  0.000000
13100.000000	  0.000000	  0.000000
13150.000000	  0.000000	  0.000000
13200.000000	  0.000000	  0.000000
13250.000000	  0.000000	  0.000000
13300.000000	  0.000000	  0.000000
13350.000000	  0.000000	  0.000000
13400.000000	  0.000000	  0.000000
13450.000000	  0.000000	  0.000000
13500.000000	  0.000000	  0.000000
13550.000000	  0.000000	  0.000000
13600.000000	  0.000000	  0.000000
13650.000000	  0.000000	  0.000000
13700.000000	  0.000000	  0.000000
13750.000000	  0.000000	  0.000000
13800.000000	  0.000000	  0.000000
13850.000000	  0.000000	  0.000000
13900.000000	  0.000000	  0.000000
13950.000000	  0.000000	  0.000000
14000.000000	  0.000000	  0.000000
14050.000000	  0.000000	  0.000000
14100.000000	  0.000000	  0.000000
14150.000000	  0.000000	  0.000000
14200.000000	  0.000000	  0.000000
14250.000000	  0.000000	  0.000000
14300.000000	  0.000000	  0.000000
14350.000000	  0.000000	  0.000000
14400.000000	  0.000000	  0.000000
14450.000000	  0.000000	  0.000000
14500.000000	  0.000000	  0.000000
14550.000000	  0.000000	  0.000000
14600.000000	  0.000000	  0.000000
14650.000000	  0.000000	  0.000000
14700.000000	  0.000000	  0.000000
14750.000000	  0.000000	  0.000000
14800.000000	  0.000000	  0.000000
14850.000000	  0.000000	  0.000000
14900.000000	  0.000000	  0.000000
14950.000000	  0.000000	  0.000000
15000.000000	  0.000000	  0.000000
15050.000000	  0.000000	  0.000000
15100.000000	  0.000000	  0.000000
15150.000000	  0.000000	  0.000000
15200.000000	  0.000000	  0.000000
15250.000000	  0.000000	  0.000000
15300.000000	  0.000000	  0.000000
15350.000000	  0.000000	  0.000000
15400.000000	  0.000000	  0.000000
15450.000000	  0.000000	  0.000000
15500.000000	  0.000000	  0.000000
15550.000000	  0.000000	  0.000000
15600.000000	  0.000000	  0.000000
15650.000000	  0.000000	  0.000000
15700.000000	  0.000000	  0.000000
15750.000000	  0.000000	  0.000000
15800.000000	  0.000000	  0.000000
15850.000000	  0.000000	  0.000000
15900.000000	  0.000000	  0.000000
15950.000000	  0.000000	  0.000000
