integer value	ROI intensity	reference intensity
5925.000000	  0.000000	  0.000000
5950.000000	  0.000000	  0.000000
5975.000000	  0.000000	  0.000000
6000.000000	  0.000000	  0.000000
6025.000000	  0.000000	  0.000000
6050.000000	  0.000000	  0.000000
6075.000000	  0.000000	  0.000000
6100.000000	  0.000000	  0.000000
6125.000000	  0.000000	  0.000000
6150.000000	  0.000000	  0.000000
6175.000000	  0.000000	  0.000000
6200.000000	  0.000000	  0.000000
6225.000000	  0.000000	  0.000000
6250.000000	  0.000000	  0.000000
6275.000000	  0.000000	  0.000000
6300.000000	  0.000000	  0.000000
6325.000000	  0.000000	  0.000000
6350.000000	  0.000000	  0.000000
6375.000000	  0.000000	  0.000000
6400.000000	  0.000000	  0.000000
6425.000000	  0.000000	  0.000000
6450.000000	  0.000000	  0.000000
6475.000000	  0.000000	  0.000000
