integer value	ROI intensity	reference intensity
8350.000000	  0.000000	  0.000000
8375.000000	  0.000000	  0.000000
8400.000000	  0.000000	  0.000000
8425.000000	  0.000000	  0.000000
8450.000000	  0.000000	  0.000000
8475.000000	  0.000000	  0.000000
8500.000000	  0.000000	  0.000000
8525.000000	  0.000000	  0.000000
8550.000000	  0.000000	  0.000000
8575.000000	  0.000000	  0.000000
8600.000000	  0.000000	  0.000000
8625.000000	  0.000000	  0.000000
8650.000000	  0.000000	  0.000000
8675.000000	  0.000000	  0.000000
8700.000000	  0.000000	  0.000000
8725.000000	  0.000000	  0.000000
8750.000000	  0.000000	  0.000000
8775.000000	  0.000000	  0.000000
8800.000000	  0.000000	  0.000000
8825.000000	  0.000000	  0.000000
8850.000000	  0.000000	  0.000000
8875.000000	  0.000000	  0.000000
8900.000000	  0.000000	  0.000000
8925.000000	  0.000000	  0.000000
8950.000000	  0.000000	  0.000000
8975.000000	  0.000000	  0.000000
9000.000000	  0.000000	  0.000000
9025.000000	  0.000000	  0.000000
9050.000000	  0.000000	  0.000000
9075.000000	  0.000000	  0.000000
9100.000000	  0.000000	  0.000000
9125.000000	  0.000000	  0.000000
9150.000000	  0.000000	  0.000000
9175.000000	  0.000000	  0.000000
9200.000000	  0.000000	  0.000000
9225.000000	  0.000000	  0.000000
9250.000000	  0.000000	  0.000000
9275.000000	  0.000000	  0.000000
9300.000000	  0.000000	  0.000000
9325.000000	  0.000000	  0.000000
9350.000000	  0.000000	  0.000000
9375.000000	  0.000000	  0.000000
9400.000000	  0.000000	  0.000000
9425.000000	  0.000000	  0.000000
9450.000000	  0.000000	  0.000000
9475.000000	  0.000000	  0.000000
9500.000000	  0.000000	  0.000000
9525.000000	  0.000000	  0.000000
9550.000000	  0.000000	  0.000000
9575.000000	  0.000000	  0.000000
9600.000000	  0.000000	  0.000000
9625.000000	  0.000000	  0.000000
9650.000000	  0.000000	  0.000000
9675.000000	  0.000000	  0.000000
9700.000000	  0.000000	  0.000000
9725.000000	  0.000000	  0.000000
9750.000000	  0.000000	  0.000000
9775.000000	  0.000000	  0.000000
9800.000000	  0.000000	  0.000000
9825.000000	  0.000000	  0.000000
9850.000000	  0.000000	  0.000000
9875.000000	  0.000000	  0.000000
9900.000000	  0.000000	  0.000000
9925.000000	  0.000000	  0.000000
9950.000000	  0.000000	  0.000000
9975.000000	  0.000000	  0.000000
